,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
36,2.6582138538360596,0.022418897887006475,0.006201171875,0.00039976073651405453,mle,0.1,4,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.783756345177665,0.7685279187817259,0.7764227642276422,0.7977642276422764,0.7936991869918699,0.7840340885642358,0.010773871612264757,42
39,7.230626916885376,0.04879936878762319,0.006999969482421875,0.001095104647317995,mle,0.1,4,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.7868020304568528,0.7715736040609137,0.7693089430894309,0.7977642276422764,0.7947154471544715,0.7840328504807891,0.011682150644499404,43
45,4.514406347274781,0.13091121626197535,0.014000415802001953,0.008786351216513359,mle,0.1,6,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.783756345177665,0.7573604060913706,0.7794715447154471,0.8008130081300813,0.7977642276422764,0.783833106351368,0.01550629663120208,44
44,4.691817760467529,0.08117041562536254,0.009401035308837891,0.00206156173367209,mle,0.1,6,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.7786802030456853,0.7573604060913706,0.7733739837398373,0.7997967479674797,0.7886178861788617,0.7795658454046469,0.014306878828344118,45
47,12.82720651626587,0.17022401630273543,0.013585710525512695,0.0065970181894507264,mle,0.1,6,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.7736040609137056,0.7401015228426396,0.7571138211382114,0.806910569105691,0.7815040650406504,0.7718468078081795,0.022586021897716524,46
38,7.40136079788208,0.03350375932745201,0.006200218200683593,0.0007484812883782276,mle,0.1,4,500,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",0.7756345177664975,0.7522842639593909,0.7642276422764228,0.7876016260162602,0.774390243902439,0.7708276587842021,0.011870817935039779,47
46,12.858260774612427,0.18124523222708197,0.007437610626220703,0.0006910658256291331,mle,0.1,6,500,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",0.7736040609137056,0.7451776649746192,0.7530487804878049,0.7855691056910569,0.7774390243902439,0.7669677272914861,0.015285575953404712,48
49,1.0167904853820802,0.04361384478336596,0.007601642608642578,0.0022473466014016315,mle,1.0,4,50,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",0.7685279187817259,0.7482233502538072,0.7550813008130082,0.7815040650406504,0.7774390243902439,0.7661551318558871,0.012749310756457348,49
51,1.528696346282959,0.07729714822941369,0.006919670104980469,0.0016758730026104505,mle,1.0,4,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.7685279187817259,0.7340101522842639,0.7530487804878049,0.7723577235772358,0.7784552845528455,0.7612799719367752,0.016010223326892063,50
53,3.483772850036621,0.0911906689258066,0.006330537796020508,0.0007325620473651057,mle,1.0,4,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.7573604060913706,0.7380710659898477,0.7591463414634146,0.7621951219512195,0.7784552845528455,0.7590456440097395,0.012879723966356315,51
48,1.0610848426818849,0.009423755300842615,0.008000612258911133,0.0010954528453151746,mle,1.0,4,50,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",0.7634517766497462,0.7553299492385787,0.7510162601626016,0.7682926829268293,0.7550813008130082,0.7586343939581527,0.006293957580559881,52
55,7.749882316589355,0.023362919331270156,0.007580184936523437,0.0004291205022673857,mle,1.0,4,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.7624365482233503,0.7360406091370558,0.7560975609756098,0.7611788617886179,0.7703252032520326,0.7572157566753333,0.011527859219862284,53
57,1.2069293975830078,0.10799371348052524,0.005923032760620117,0.00015259072181936112,mle,1.0,6,50,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",0.76751269035533,0.7299492385786802,0.7449186991869918,0.7642276422764228,0.774390243902439,0.7561997028599727,0.01636872138937661,54
50,1.7166407108306885,0.05371388149782505,0.007200431823730469,0.000979579044482339,mle,1.0,4,100,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",0.7563451776649747,0.7228426395939086,0.7520325203252033,0.7723577235772358,0.766260162601626,0.7539676447525896,0.01713163337030324,55
56,1.5301691055297852,0.10334390092952875,0.0069997310638427734,0.0017918738912652546,mle,1.0,6,50,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",0.7573604060913706,0.7248730964467005,0.7540650406504065,0.7794715447154471,0.7540650406504065,0.7539670257108662,0.017369349175756953,56
