,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
7,0.0014005184173583984,0.0004910118753974232,0.0,0.0,0.01,200,50,"{'model__learning_rate': 0.01, 'model__n_estimators': 200, 'pca__n_components': 50}",,,,,,,,17
8,0.0009995460510253905,4.422005889652111e-07,0.0,0.0,0.01,200,100,"{'model__learning_rate': 0.01, 'model__n_estimators': 200, 'pca__n_components': 100}",,,,,,,,17
10,0.0009998798370361329,1.2100770512055894e-06,0.0,0.0,0.01,500,50,"{'model__learning_rate': 0.01, 'model__n_estimators': 500, 'pca__n_components': 50}",,,,,,,,17
26,0.0012010097503662109,0.00039799962879090173,0.0,0.0,0.1,50,100,"{'model__learning_rate': 0.1, 'model__n_estimators': 50, 'pca__n_components': 100}",,,,,,,,17
11,0.0008011817932128906,0.0004005932095522971,0.0,0.0,0.01,500,100,"{'model__learning_rate': 0.01, 'model__n_estimators': 500, 'pca__n_components': 100}",,,,,,,,17
14,0.000800466537475586,0.00040024714085976033,0.0,0.0,0.05,50,100,"{'model__learning_rate': 0.05, 'model__n_estimators': 50, 'pca__n_components': 100}",,,,,,,,17
16,0.0010003089904785157,2.6830301087637327e-06,0.0,0.0,0.05,100,50,"{'model__learning_rate': 0.05, 'model__n_estimators': 100, 'pca__n_components': 50}",,,,,,,,17
17,0.0009987831115722656,0.0006306796033965968,0.0,0.0,0.05,100,100,"{'model__learning_rate': 0.05, 'model__n_estimators': 100, 'pca__n_components': 100}",,,,,,,,17
19,0.003199195861816406,0.0024832807069983917,0.0,0.0,0.05,200,50,"{'model__learning_rate': 0.05, 'model__n_estimators': 200, 'pca__n_components': 50}",,,,,,,,17
20,0.001199054718017578,0.0004011174298053207,0.0,0.0,0.05,200,100,"{'model__learning_rate': 0.05, 'model__n_estimators': 200, 'pca__n_components': 100}",,,,,,,,17
22,0.0009979248046875,1.934572484502868e-06,0.0,0.0,0.05,500,50,"{'model__learning_rate': 0.05, 'model__n_estimators': 500, 'pca__n_components': 50}",,,,,,,,17
46,0.0021986961364746094,0.0015977630497472069,0.0,0.0,1.0,500,50,"{'model__learning_rate': 1.0, 'model__n_estimators': 500, 'pca__n_components': 50}",,,,,,,,17
13,0.0012009620666503906,0.0007506130486314804,0.0,0.0,0.05,50,50,"{'model__learning_rate': 0.05, 'model__n_estimators': 50, 'pca__n_components': 50}",,,,,,,,17
47,0.0009991645812988282,1.5033610125002334e-06,0.0,0.0,1.0,500,100,"{'model__learning_rate': 1.0, 'model__n_estimators': 500, 'pca__n_components': 100}",,,,,,,,17
