,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
18,2.553618574142456,0.19595038547498525,0.06972599029541016,0.005033767380760386,0.05,200,mle,"{'model__learning_rate': 0.05, 'model__n_estimators': 200, 'pca__n_components': 'mle'}",0.8351651782926373,0.8301588292845397,0.8472103518719254,0.8507514800300175,0.8459770475190531,0.8418525773996345,0.007827803279113484,1
27,1.2842606544494628,0.08050025462884938,0.045514583587646484,0.012961190143213449,0.1,100,mle,"{'model__learning_rate': 0.1, 'model__n_estimators': 100, 'pca__n_components': 'mle'}",0.8355710984824829,0.8286054039426299,0.8477601517551905,0.849961956974902,0.8456427373732625,0.8415082697056935,0.008116386234451028,2
21,5.462947750091553,1.1876110974686738,0.12686123847961425,0.03393954115401311,0.05,500,mle,"{'model__learning_rate': 0.05, 'model__n_estimators': 500, 'pca__n_components': 'mle'}",0.8369944211994421,0.8319958783488416,0.8455531351621779,0.8501078754273326,0.8409388891500686,0.8411180398575725,0.00633620344271407,3
30,2.4261149883270265,0.0935483312292482,0.06601552963256836,0.0021077821926101907,0.1,200,mle,"{'model__learning_rate': 0.1, 'model__n_estimators': 200, 'pca__n_components': 'mle'}",0.8346785944753221,0.8301900539145279,0.8436327441007254,0.8524972900858835,0.8443734035384639,0.8410744172229846,0.007839467900502396,4
15,1.1907238960266113,0.05869963859666936,0.03460893630981445,0.002522404362523054,0.05,100,mle,"{'model__learning_rate': 0.05, 'model__n_estimators': 100, 'pca__n_components': 'mle'}",0.830692250046837,0.8264561085784468,0.846035187192529,0.844956432919203,0.842223893772951,0.8380727745019934,0.007967880881054762,5
24,0.7182011604309082,0.07426500800272133,0.023308563232421874,0.006444490246701905,0.1,50,mle,"{'model__learning_rate': 0.1, 'model__n_estimators': 50, 'pca__n_components': 'mle'}",0.8313349570140927,0.8250353879139866,0.846598015509047,0.8451258025514883,0.8421220336504056,0.838043239327804,0.008416516030509769,6
9,6.207968854904175,0.2822676227966118,0.18355841636657716,0.044451280200691994,0.01,500,mle,"{'model__learning_rate': 0.01, 'model__n_estimators': 500, 'pca__n_components': 'mle'}",0.8304684735319219,0.8265263639959199,0.8459622279663137,0.8442372634036521,0.8421742696106853,0.8378737197016985,0.007848739214186762,7
33,5.019148111343384,1.092821447319237,0.12594251632690429,0.043543762358355505,0.1,500,mle,"{'model__learning_rate': 0.1, 'model__n_estimators': 500, 'pca__n_components': 'mle'}",0.8372572285018423,0.8297112762547098,0.8422673642958393,0.8446411448344868,0.8306588521670087,0.8369071732107773,0.005991509878484181,8
36,0.6141856670379638,0.06823034664248001,0.019002771377563475,0.002094718253219167,1.0,50,mle,"{'model__learning_rate': 1.0, 'model__n_estimators': 50, 'pca__n_components': 'mle'}",0.8298465829846583,0.8215252190928206,0.8330562619861586,0.8384343992328859,0.8385856591394647,0.8322896244871976,0.006321818051007661,9
12,0.7613928318023682,0.07980256781558354,0.018401575088500977,0.0017312384762243707,0.05,50,mle,"{'model__learning_rate': 0.05, 'model__n_estimators': 50, 'pca__n_components': 'mle'}",0.8239191073919107,0.822365682050001,0.8388044067372633,0.8399014008171434,0.8340176244129983,0.8318016442818633,0.0073583568402429715,10
6,2.544892406463623,0.14886857046312707,0.07912640571594239,0.022020667070480383,0.01,200,mle,"{'model__learning_rate': 0.01, 'model__n_estimators': 200, 'pca__n_components': 'mle'}",0.8188138803888507,0.8180931118466246,0.8339500125072958,0.8368006337029933,0.8326594894457243,0.8280634255782978,0.007963363066945698,11
39,1.2821839809417725,0.07243119462052618,0.03919968605041504,0.00426212512544867,1.0,100,mle,"{'model__learning_rate': 1.0, 'model__n_estimators': 100, 'pca__n_components': 'mle'}",0.8281656570702971,0.8209944003830221,0.8267765571583423,0.8361570291003084,0.8251296757713946,0.8274446638966729,0.004976677096767462,12
42,2.401100015640259,0.12757307150446898,0.06482100486755371,0.006905075354713836,1.0,200,mle,"{'model__learning_rate': 1.0, 'model__n_estimators': 200, 'pca__n_components': 'mle'}",0.8251602864339391,0.8189960240637815,0.8168150170933044,0.8281758108896857,0.8172864463353862,0.8212867169632194,0.004554331879742751,13
3,1.2968319416046143,0.07130389227345589,0.03670148849487305,0.007034349312719805,0.01,100,mle,"{'model__learning_rate': 0.01, 'model__n_estimators': 100, 'pca__n_components': 'mle'}",0.8154494265076292,0.8057723932638063,0.8171016426248645,0.814641874426749,0.8164924597391336,0.8138915593124366,0.004146808367797435,14
45,5.883128309249878,0.26349968714841804,0.12972559928894042,0.01495874719762878,1.0,500,mle,"{'model__learning_rate': 1.0, 'model__n_estimators': 500, 'pca__n_components': 'mle'}",0.8145959532879536,0.8073284206582152,0.8128178937713666,0.8148268781789376,0.8136038111356622,0.812634591406427,0.0027488723641864677,15
0,0.5770532131195069,0.013007887028756663,0.018709278106689452,0.002086765510620687,0.01,50,mle,"{'model__learning_rate': 0.01, 'model__n_estimators': 50, 'pca__n_components': 'mle'}",0.7846072982368492,0.7814327941880554,0.7960685399816559,0.7863832027015759,0.7869399652108504,0.7870863600637973,0.004884751221075292,16
35,0.0007995128631591797,0.00039975695414636123,0.0,0.0,0.1,500,100,"{'model__learning_rate': 0.1, 'model__n_estimators': 500, 'pca__n_components': 100}",,,,,,,,17
34,0.0008000373840332031,0.00040001967251855624,0.0,0.0,0.1,500,50,"{'model__learning_rate': 0.1, 'model__n_estimators': 500, 'pca__n_components': 50}",,,,,,,,17
38,0.0012009143829345703,0.00040197392234028094,0.0,0.0,1.0,50,100,"{'model__learning_rate': 1.0, 'model__n_estimators': 50, 'pca__n_components': 100}",,,,,,,,17
40,0.0011995792388916015,0.00039918440854837907,0.0,0.0,1.0,100,50,"{'model__learning_rate': 1.0, 'model__n_estimators': 100, 'pca__n_components': 50}",,,,,,,,17
32,0.001201295852661133,0.00040035750420928804,0.0,0.0,0.1,200,100,"{'model__learning_rate': 0.1, 'model__n_estimators': 200, 'pca__n_components': 100}",,,,,,,,17
41,0.001000690460205078,1.661420001047549e-06,0.0,0.0,1.0,100,100,"{'model__learning_rate': 1.0, 'model__n_estimators': 100, 'pca__n_components': 100}",,,,,,,,17
31,0.0010004043579101562,2.231475631103056e-06,0.0,0.0,0.1,200,50,"{'model__learning_rate': 0.1, 'model__n_estimators': 200, 'pca__n_components': 50}",,,,,,,,17
43,0.0006005764007568359,0.0004903701852221851,0.0,0.0,1.0,200,50,"{'model__learning_rate': 1.0, 'model__n_estimators': 200, 'pca__n_components': 50}",,,,,,,,17
44,0.003101539611816406,0.004203582533119339,0.0,0.0,1.0,200,100,"{'model__learning_rate': 1.0, 'model__n_estimators': 200, 'pca__n_components': 100}",,,,,,,,17
29,0.00059967041015625,0.0004896293271745084,0.0,0.0,0.1,100,100,"{'model__learning_rate': 0.1, 'model__n_estimators': 100, 'pca__n_components': 100}",,,,,,,,17
28,0.0012003421783447266,0.000748483308512765,0.0,0.0,0.1,100,50,"{'model__learning_rate': 0.1, 'model__n_estimators': 100, 'pca__n_components': 50}",,,,,,,,17
37,0.0009998798370361329,7.599533772711385e-07,0.0,0.0,1.0,50,50,"{'model__learning_rate': 1.0, 'model__n_estimators': 50, 'pca__n_components': 50}",,,,,,,,17
23,0.0011991500854492188,0.00039880459239927693,0.0,0.0,0.05,500,100,"{'model__learning_rate': 0.05, 'model__n_estimators': 500, 'pca__n_components': 100}",,,,,,,,17
