,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10,0.001603078842163086,0.0005870891515447449,0.0,0.0,0.01,500,50,"{'model__learning_rate': 0.01, 'model__n_estimators': 500, 'pca__n_components': 50}",,,,,,,,17
26,0.0010009765625,3.0142747171934333e-06,0.0,0.0,0.1,50,100,"{'model__learning_rate': 0.1, 'model__n_estimators': 50, 'pca__n_components': 100}",,,,,,,,17
11,0.0010006427764892578,2.7433681227955868e-06,0.0,0.0,0.01,500,100,"{'model__learning_rate': 0.01, 'model__n_estimators': 500, 'pca__n_components': 100}",,,,,,,,17
14,0.0009024620056152343,0.0004932222350096714,0.0,0.0,0.05,50,100,"{'model__learning_rate': 0.05, 'model__n_estimators': 50, 'pca__n_components': 100}",,,,,,,,17
16,0.0012020587921142579,0.00039741341795917085,0.0,0.0,0.05,100,50,"{'model__learning_rate': 0.05, 'model__n_estimators': 100, 'pca__n_components': 50}",,,,,,,,17
17,0.000800466537475586,0.000400235864249442,0.0,0.0,0.05,100,100,"{'model__learning_rate': 0.05, 'model__n_estimators': 100, 'pca__n_components': 100}",,,,,,,,17
19,0.0007998466491699219,0.00039992385048704906,0.0,0.0,0.05,200,50,"{'model__learning_rate': 0.05, 'model__n_estimators': 200, 'pca__n_components': 50}",,,,,,,,17
20,0.0008006095886230469,0.0004003196898705684,0.0,0.0,0.05,200,100,"{'model__learning_rate': 0.05, 'model__n_estimators': 200, 'pca__n_components': 100}",,,,,,,,17
22,0.000799560546875,0.0003997807568718266,0.0,0.0,0.05,500,50,"{'model__learning_rate': 0.05, 'model__n_estimators': 500, 'pca__n_components': 50}",,,,,,,,17
46,0.0010029792785644532,0.0006331051258250692,0.0,0.0,1.0,500,50,"{'model__learning_rate': 1.0, 'model__n_estimators': 500, 'pca__n_components': 50}",,,,,,,,17
13,0.001199960708618164,0.0004013778584839313,0.0,0.0,0.05,50,50,"{'model__learning_rate': 0.05, 'model__n_estimators': 50, 'pca__n_components': 50}",,,,,,,,17
47,0.001100921630859375,0.0002009210727755978,0.0,0.0,1.0,500,100,"{'model__learning_rate': 1.0, 'model__n_estimators': 500, 'pca__n_components': 100}",,,,,,,,17
