,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__reg_alpha,param_xgb__reg_lambda,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
139,3.5303690910339354,0.07617617546228894,0.009416294097900391,0.0006629733924867587,mle,0.1,4,100,0,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8414613033929923,0.8557079466741465,0.9884615834131976,0.9905526596697912,0.9897939505855404,0.9331954887471335,0.06923445976890959,23
88,19.404122734069823,0.2132937874407806,0.009616756439208984,0.0007985378864914123,mle,0.01,4,500,0,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8442117999023515,0.8571737453542462,0.9871545390087499,0.9887167589973742,0.9886992278503697,0.9331912142226184,0.0674866770071504,24
136,4.007769632339477,0.03145342386124547,0.009917449951171876,0.0010213515042822973,mle,0.1,4,100,0,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8425661704490857,0.8543035070085632,0.9887450036231037,0.9911944944406784,0.9890975744684166,0.9331813499979695,0.06929977427188608,25
140,3.4920738697052003,0.05125600704111404,0.00991373062133789,0.0018580575586712447,mle,0.1,4,100,0.5,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8405373388654493,0.8559796794527166,0.9892290580709505,0.9910035997288515,0.9891326367624256,0.9331764625760787,0.06951016508258172,26
173,5.8506121158599855,0.06859733259547852,0.01031508445739746,0.0016333696253911928,mle,0.1,6,100,0.5,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8426332794516125,0.8506394972846201,0.9905127276127252,0.9918567822164044,0.9901416516677964,0.9331567876466316,0.07069126775496157,27
94,18.87228078842163,0.7055492369111583,0.01001753807067871,0.00044553773309977357,mle,0.01,4,500,0.5,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8440085277062922,0.8577863615467927,0.987038638647998,0.988382693251677,0.9884800885128134,0.9331392619331147,0.06729328938470663,28
175,5.795860338211059,0.04057897651254533,0.008534765243530274,0.0010443725996039464,mle,0.1,6,100,0.5,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8422714743945114,0.8510690103862306,0.99002964711749,0.9918090585384477,0.9902974840856142,0.9330953349044588,0.07062321809855815,29
93,19.740647888183595,0.15328575367981478,0.010823678970336915,0.0014759543215258103,mle,0.01,4,500,0.5,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.844334346776531,0.8572185471743686,0.9871185027621296,0.9882473138386978,0.9883515267681136,0.9330540474639679,0.06730420728518158,30
91,19.379434490203856,0.36315893732318155,0.013820981979370118,0.007409221095656372,mle,0.01,4,500,0,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.843762461363694,0.8571980941695301,0.9872957621373974,0.9882979593744887,0.988433338787468,0.9329975231665155,0.06751002347046511,31
167,3.008781909942627,0.0408244142054481,0.009016799926757812,0.0006335055485679824,mle,0.1,6,50,0.5,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8401191233424563,0.8554138129855153,0.9890625121744077,0.9906218103051978,0.9895894205371544,0.9329613358689463,0.0697310648139407,32
138,3.71129732131958,0.03410513676778066,0.009415388107299805,0.0013625385544364947,mle,0.1,4,100,0,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8414078107098186,0.8525591578816141,0.9894822857499046,0.9912665669339192,0.9900393866436035,0.9329510415837721,0.0702831121814169,33
95,17.883778238296507,0.33897034641726154,0.009618043899536133,0.0009168009665933918,mle,0.01,4,500,0.5,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.843663256751263,0.8576831225699882,0.9870152637853252,0.9881002469943823,0.9882784803222614,0.9329480740846441,0.06732468873448075,34
169,5.909219455718994,0.024186202844914788,0.01041584014892578,0.0010223864764009865,mle,0.1,6,100,0,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8424854451272055,0.8503823737952207,0.9903461817161825,0.9912266348768535,0.9901815837248623,0.9329244438480648,0.07066425877862663,35
179,11.835022115707398,0.23084769320946075,0.011823034286499024,0.0016670092128233845,mle,0.1,6,200,0,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8427558263257918,0.8498320905698011,0.9908711421737063,0.9912763064600327,0.9898660230787811,0.9329202777216226,0.07076697228910038,36
89,19.486567163467406,0.2072379996250372,0.011028432846069336,0.000999987465822078,mle,0.01,4,500,0,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8435689151100295,0.8568192266037103,0.9871555129613614,0.988514176854211,0.9884187294982976,0.9328953122055219,0.06765685978124708,37
164,3.1527010440826415,0.03629531824430658,0.011424875259399414,0.003610427900798203,mle,0.1,6,50,0.5,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8416470688927403,0.8525163039667141,0.9893576198156504,0.9911535884310012,0.989765705959811,0.9328880574131834,0.07014739799187959,38
142,3.656551456451416,0.08034473338003892,0.009219741821289063,0.000605163158218464,mle,0.1,4,100,0.5,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8410479508411969,0.8533685125016558,0.9887040976134265,0.9911009949899878,0.9898553096000562,0.9328153731092647,0.0700105435627077,39
174,5.985092830657959,0.13058270377372538,0.010033130645751953,0.0009059846024565658,mle,0.1,6,100,0.5,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8407756244541315,0.8509579797885353,0.9909568500035062,0.9914749927927506,0.9897627841019766,0.93278564622818,0.0710441182519075,40
114,11.966207218170165,0.18312210576224072,0.010420608520507812,0.002011912746531315,mle,0.01,6,200,0,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8439112682823402,0.8585966901194455,0.9864873814699671,0.9869850712543731,0.9877963737796374,0.9327553569811528,0.06670874884670057,41
112,12.841448163986206,0.27581655713451,0.009621858596801758,0.0007983302203671641,mle,0.01,6,200,0,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8431555625582341,0.8582869731890326,0.9869977326383207,0.9874019229720359,0.9878548109363191,0.9327394004587886,0.06713880307225253,42
147,7.56475715637207,0.03026786751726662,0.009417390823364258,0.0010242889992961783,mle,0.1,4,200,0,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8397388389948043,0.852267946050817,0.9896390921203339,0.991166249814949,0.9899721839134195,0.9325568621788648,0.07078341040789635,43
116,12.435307693481445,0.31987523514609095,0.011020421981811523,0.0012662213795688498,mle,0.01,6,200,0.5,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8431964115162939,0.8582752857576962,0.9863451843887083,0.9870162377379366,0.9878742899885464,0.9325414818778363,0.06696576224814692,44
118,12.85764183998108,0.2611835097446323,0.009518194198608398,0.0006325610276448919,mle,0.01,6,200,0.5,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8438558304106876,0.8581330886764374,0.9860861129940862,0.9865662716314875,0.9877768947274101,0.9324836396880218,0.06669091885457315,45
113,13.124304914474488,0.307336287291928,0.008919811248779297,0.0007429604735071952,mle,0.01,6,200,0,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8425010066350379,0.8596018092143709,0.9859760563490024,0.9865370530531467,0.9872236896441567,0.9323679229791428,0.06661569142237816,46
181,12.049190902709961,0.16154134620758553,0.008815431594848632,0.000747746433070724,mle,0.1,6,200,0.5,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8418902174526202,0.8472939700645926,0.9905438940962887,0.9916580958836867,0.9903267026639553,0.9323425760322287,0.07166976742049468,47
149,7.695662975311279,0.04099819010007355,0.01021728515625,0.0009833237858678607,mle,0.1,4,200,0.5,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.83863591712719,0.851971864456963,0.9897053208979063,0.9910552192172537,0.9901572349095783,0.9323051113217782,0.07116259682394727,48
128,2.0074585914611816,0.07891398446281771,0.00901498794555664,0.0008971970424821035,mle,0.1,4,50,0,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8423590078760681,0.855730347584208,0.9866100994989988,0.988697279945147,0.9878528630310963,0.9322499195871037,0.06807149459036108,49
129,1.8874955654144288,0.027003566431909543,0.009819412231445312,0.0008727801609079589,mle,0.1,4,50,0,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8421119689392305,0.8553193395822134,0.9863821945879401,0.9881723194876232,0.9886768269403085,0.9321325299074632,0.06824178963955999,50
117,12.672402620315552,0.2709319942303746,0.010218381881713867,0.0007505950490699065,mle,0.01,6,200,0.5,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8417579446360455,0.8594303935547714,0.9857968490685118,0.9864250485028401,0.9872460905542179,0.9321312652632774,0.06681048956390197,51
115,12.231203603744508,0.289008013258972,0.010117435455322265,0.0004911732571281947,mle,0.01,6,200,0,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8423551174991101,0.8589103028603039,0.9857286723857164,0.9864036215453902,0.9871925231605932,0.9321180474902228,0.0667397602586935,52
131,1.8951865196228028,0.020563598883034218,0.01074223518371582,0.001599693596824981,mle,0.1,4,50,0,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8422695292060325,0.8551527936856705,0.9861055920463135,0.9882784803222615,0.9885044373280972,0.932062166517675,0.0681827911714895,53
150,7.762243318557739,0.06230495980611928,0.009917688369750977,0.0008037398365513719,mle,0.1,4,200,0.5,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8370097395587145,0.8512803581028963,0.989679998130011,0.9914428523565756,0.9905750605798525,0.93199760174561,0.07187528468178597,54
119,12.723282432556152,0.21584175044503276,0.009820318222045899,0.0007483880980496998,mle,0.01,6,200,0.5,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8419972028189672,0.8593028057626828,0.9855007674746578,0.9860705297523044,0.9870941539468455,0.9319930919510915,0.06664338739736088,55
178,12.481960821151734,0.13110699750150087,0.012022113800048828,0.0014830105366273867,mle,0.1,6,200,0,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.836592496629961,0.8501320679741007,0.9905370764280094,0.9921752647203198,0.9904182542094232,0.9319710319923628,0.07247798289625601,56
133,1.8186282634735107,0.012691354593481436,0.008611583709716797,0.0004948440553425193,mle,0.1,4,50,0.5,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.841605247340441,0.8545645263084078,0.9868185253578301,0.9880603149373165,0.9885911191105086,0.931927946610901,0.06858253761888321,57
172,5.971888446807862,0.07961592899166055,0.009817028045654297,0.001331191356361129,mle,0.1,6,100,0.5,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8396804833404332,0.8467232338343345,0.9908516631214792,0.9921694210046516,0.9900530219801625,0.9318955646562121,0.07245549849038758,58
177,11.79181957244873,0.18181469125432892,0.01192169189453125,0.0013591731042920448,mle,0.1,6,200,0,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8400938358922289,0.8465722711795735,0.9903929314415277,0.9916055024426731,0.9905701908167956,0.9318469463545597,0.07230150806369574,59
144,7.856204414367676,0.024787033379019677,0.010117816925048827,0.0004919696385162756,mle,0.1,4,200,0,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8380144294081374,0.8498671528638102,0.9899887411078127,0.99150323741848,0.9897101906609632,0.9318167502918406,0.07185084497842825,60
132,1.9021738052368165,0.04717897082900523,0.008712959289550782,0.0012141413777500174,mle,0.1,4,50,0.5,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8376244191180905,0.8575097590051658,0.9866763282765714,0.988341787242,0.988352500720725,0.9317009588725105,0.06898492783673281,61
160,3.4561672687530516,0.04980744384349285,0.009816694259643554,0.0006025849749054048,mle,0.1,6,50,0,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8384423708735258,0.8517205846832319,0.9881645278667321,0.9904844829869958,0.9895621498640362,0.9316748232549044,0.07083159722822885,62
148,7.736062526702881,0.02430398620240545,0.009218120574951172,0.0015381547725242717,mle,0.1,4,200,0.5,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8367957688260204,0.8513611961696392,0.9892056832082778,0.991419477493903,0.989362489578707,0.9316289230553094,0.07163713217845494,63
130,1.7961183071136475,0.01914171067869537,0.01052088737487793,0.0010937995172172448,mle,0.1,4,50,0,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8385055894990945,0.8564539943744497,0.9864532931285694,0.9881596581036752,0.9882385482651956,0.9315622166741969,0.06889018526833861,64
135,1.8314550399780274,0.049388702600807396,0.008517980575561523,0.0010961525291279808,mle,0.1,4,50,0.5,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8409069246764667,0.8535282407299191,0.9868243690734984,0.9879229876191145,0.9885346298590495,0.9315434303916097,0.06896952871762783,65
168,6.007553148269653,0.05404985004313952,0.009320878982543945,0.0007497755785438178,mle,0.1,6,100,0,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8383305225359811,0.8459577070818042,0.9905117536601139,0.9919161933256975,0.9909286053777767,0.9315289563962746,0.07302368634821699,66
146,7.829102087020874,0.09116197307381903,0.010119104385375976,0.001024004811869878,mle,0.1,4,200,0,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8347076089937735,0.8490577982437686,0.9902312553080418,0.9923866124369853,0.9898660230787811,0.9312498596122701,0.07311402507069678,67
134,1.796237850189209,0.014074943013488304,0.009219026565551758,0.0010776873135470134,mle,0.1,4,50,0.5,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8398555503035467,0.8555891244555605,0.9858134062629047,0.9872704393695021,0.9876707338927717,0.9312398508568572,0.06837582489682295,68
180,12.651631832122803,0.1688228899205303,0.011119794845581055,0.0020643035165957605,mle,0.1,6,200,0.5,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8369932054566427,0.845787265374816,0.9908662724106496,0.9911594321466695,0.9896176651628839,0.9308847681103323,0.07312671151963672,69
182,12.451106071472168,0.09392351437716835,0.009013986587524414,0.0007092582805187285,mle,0.1,6,200,0.5,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.836950411310104,0.8450957590207491,0.991031844354581,0.991101968942599,0.9899040072306241,0.9308167981717315,0.07336272488345241,70
183,12.105897760391235,0.06486914086863918,0.010820531845092773,0.0008745896177025734,mle,0.1,6,200,0.5,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8363571288239975,0.8438685787304332,0.9907240753293908,0.9916863405094161,0.9899312779037422,0.930513480259396,0.07385210456492865,71
176,12.002454948425292,0.1093806767368592,0.010518407821655274,8.203816668551089e-07,mle,0.1,6,200,0,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8368823297133376,0.8429033916925739,0.9914087640151782,0.9911224219474377,0.9901825576774737,0.9304998930092003,0.07400594198355215,72
159,18.4485942363739,0.08139422308793674,0.009819650650024414,0.0007485613301388806,mle,0.1,4,500,0.5,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8367432487370863,0.8431274007931868,0.9901046414685647,0.9916766009833025,0.989919590472406,0.9303142964909092,0.0738242569822936,73
185,26.771377515792846,0.44031398439528324,0.013429784774780273,0.0016581558444838064,mle,0.1,6,500,0,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8377848971676111,0.8410265850104797,0.9903442338109597,0.9909490583826154,0.9896449358360019,0.9299499420415336,0.07393728948119406,74
187,27.15167369842529,0.2187008884229752,0.012623262405395509,0.00135552199425473,mle,0.1,6,500,0,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.836078966871495,0.8424222591025611,0.9906072010160273,0.9909461365247814,0.9895358531435294,0.9299180833316788,0.0740583145835014,75
157,19.195583629608155,0.054236453952660094,0.010216569900512696,0.0012541221623011691,mle,0.1,4,500,0.5,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8346103495698216,0.8435958719992521,0.9907201795189454,0.990665638172709,0.9894813117972933,0.9298146702116042,0.0741214858431086,76
156,19.801542568206788,0.1934270332538404,0.010225772857666016,0.0006836195504745829,mle,0.1,4,500,0.5,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8332409368805789,0.8455418293167527,0.9899585485768605,0.9909821727714015,0.9889495336714897,0.9297346042434167,0.07387022022414919,77
153,18.40438961982727,0.40822383202141793,0.008917951583862304,0.001602834756398244,mle,0.1,4,500,0,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8337204258406617,0.8432676499692231,0.9905156494705595,0.9914175295886803,0.9894326141667251,0.9296707738071699,0.07450933819467914,78
152,18.387677574157713,0.07423319227408137,0.010035419464111328,0.0015119882791512823,mle,0.1,4,500,0,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8334646335556685,0.8437146942178382,0.9904766913661048,0.9912500097395262,0.9892261362131165,0.9296264330184508,0.07440465349617831,79
154,19.211932325363158,0.05185973184179319,0.010319900512695313,0.0011685057907270403,mle,0.1,4,500,0,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8326145861903289,0.844032202769142,0.990700700466718,0.9913026031805396,0.9894228746406114,0.929614593449468,0.07462881550309582,80
155,19.173069429397582,0.12918763792073754,0.009619474411010742,0.0006635466534524718,mle,0.1,4,500,0,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8315797459194809,0.8443058834529349,0.9900150378283195,0.9906140186843069,0.9895631238166476,0.9292155619403379,0.07463321117853912,81
