,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bag__max_features,param_bag__max_samples,param_bag__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
24,6.287470817565918,0.08362710221193051,0.0365109920501709,0.0015118408222977173,0.5,1.0,100,mle,"{'bag__max_features': 0.5, 'bag__max_samples': 1.0, 'bag__n_estimators': 100, 'pca__n_components': 'mle'}",0.8197011802910136,0.8110363454693061,0.8227012632368882,0.8382572125406487,0.8405001070837186,0.826439221724315,0.01126051097386762,16
51,9.924672079086303,0.10229784298416113,0.038507938385009766,0.0016165053525647186,0.75,1.0,100,mle,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 100, 'pca__n_components': 'mle'}",0.8196881700285185,0.8155092737151065,0.828845472358876,0.8340360001667638,0.831076739849247,0.8258311312237023,0.007045555356076544,17
12,2.533469390869141,0.041006229105427644,0.020908594131469727,0.0038499014156884617,0.5,0.75,50,mle,"{'bag__max_features': 0.5, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 'mle'}",0.8152334561502113,0.8140755427881512,0.8254606853998167,0.8309378387392646,0.8424589555942101,0.8256332957343308,0.01051674015158187,18
39,4.029833030700684,0.14510800007884475,0.021708250045776367,0.003064177079248491,0.75,0.75,50,mle,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 'mle'}",0.8159750411124295,0.821457565727846,0.82051509213708,0.8347212957558576,0.8318576674554296,0.8249053324377286,0.0071498182690070185,19
68,0.7866902828216553,0.02443916440432082,0.017717504501342775,0.0011315654970647199,1.0,0.75,50,3,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.8189257686463083,0.808436895022794,0.830143104310848,0.8319097598599182,0.8293398941699446,0.8237510844019627,0.008904659082180869,20
48,4.986830425262451,0.08301266614393091,0.0191068172454834,0.00048671045533338044,0.75,1.0,50,mle,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 'mle'}",0.8169456066945607,0.8119002268989779,0.8172293212707413,0.8329259776536315,0.8381782186492825,0.8234358702334388,0.010208964821481864,21
75,7.185076379776001,0.12025073904422648,0.021606969833374023,0.0011595917585704068,1.0,1.0,50,mle,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 'mle'}",0.8188034721788546,0.8115567559691085,0.815801404986242,0.8261798549153673,0.8309513735445757,0.8206585723188295,0.007018587471474478,22
61,0.9095244407653809,0.016525757524311055,0.03201193809509277,0.0008470864607377279,1.0,0.5,100,2,"{'bag__max_features': 1.0, 'bag__max_samples': 0.5, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.8217984346052167,0.8070604092508171,0.8199965604936212,0.8238816392895856,0.8301260453721551,0.8205726178022792,0.007571417969333706,23
32,0.47942218780517576,0.01476207989173659,0.016705799102783202,0.0007479358013960936,0.75,0.5,50,3,"{'bag__max_features': 0.75, 'bag__max_samples': 0.5, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.819344699098649,0.8013150773330002,0.8169244559326274,0.8301014133244392,0.8320692230945628,0.8199509737566556,0.011015510928215969,24
80,1.6114223957061768,0.029176450768365378,0.024709367752075197,0.0015996127707008458,1.0,1.0,100,3,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.814239472095589,0.8106018027019715,0.8193242933377805,0.8313677770366048,0.8220138007407058,0.8195094291825302,0.007128040729765777,25
