,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bag__max_features,param_bag__max_samples,param_bag__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
48,5.017545318603515,0.08514398579388326,0.019206523895263672,0.0007486736384481741,0.75,1.0,50,mle,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 'mle'}",0.7928934010152284,0.7857868020304568,0.774390243902439,0.7886178861788617,0.7916666666666666,0.7866709999587306,0.006619125350215503,11
42,8.028945636749267,0.17279942657580805,0.033802461624145505,0.0007498004268994839,0.75,0.75,100,mle,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 100, 'pca__n_components': 'mle'}",0.7857868020304568,0.7817258883248731,0.7886178861788617,0.7845528455284553,0.7916666666666666,0.7864700177458628,0.0034137251148750086,12
78,11.474623250961304,0.30829760682976254,0.025002479553222656,0.0027578915146669234,1.0,1.0,100,mle,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 100, 'pca__n_components': 'mle'}",0.7908629441624365,0.782741116751269,0.7804878048780488,0.7835365853658537,0.7947154471544715,0.7864687796624159,0.005395952185127947,13
51,9.904860925674438,0.19708187416808956,0.03691320419311524,0.0038937683934966052,0.75,1.0,100,mle,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 100, 'pca__n_components': 'mle'}",0.7878172588832487,0.783756345177665,0.7815040650406504,0.7794715447154471,0.7987804878048781,0.7862659403243779,0.006843359169612954,14
36,0.8065068244934082,0.01609305500924635,0.005600690841674805,0.0007997201297796543,0.75,0.75,10,mle,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7959390862944162,0.7949238578680203,0.7723577235772358,0.7652439024390244,0.7987804878048781,0.785449011596715,0.013835974089309302,15
69,11.456320476531982,0.37729507765819403,0.03570723533630371,0.001072728092790829,1.0,0.75,100,mle,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 100, 'pca__n_components': 'mle'}",0.7888324873096447,0.783756345177665,0.7784552845528455,0.7774390243902439,0.7967479674796748,0.7850462217820148,0.007130783216296612,16
66,5.66517128944397,0.12240312452597502,0.019207239151000977,0.0005096073400099721,1.0,0.75,50,mle,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 'mle'}",0.7878172588832487,0.7796954314720812,0.7764227642276422,0.7815040650406504,0.7936991869918699,0.7838277413230985,0.006175286744903616,17
63,1.1625484466552733,0.04898548129112454,0.005800724029541016,0.0011672463183835958,1.0,0.75,10,mle,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7817258883248731,0.7888324873096447,0.7815040650406504,0.7723577235772358,0.790650406504065,0.7830141141512938,0.0064755673306683545,18
75,7.1500732421875,0.18088726742183056,0.020305919647216796,0.0005967592821517878,1.0,1.0,50,mle,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 'mle'}",0.7918781725888325,0.7654822335025381,0.7754065040650406,0.7804878048780488,0.7997967479674797,0.7826102926003878,0.012091631646871876,19
45,1.0037476539611816,0.03791487443867381,0.005599832534790039,0.000489964290053742,0.75,1.0,10,mle,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.8,0.7746192893401015,0.7794715447154471,0.7774390243902439,0.7784552845528455,0.7819970285997275,0.009145878174774821,20
21,3.214181423187256,0.0868367152228927,0.018505954742431642,0.0007726208468979024,0.5,1.0,50,mle,"{'bag__max_features': 0.5, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 'mle'}",0.7878172588832487,0.7796954314720812,0.766260162601626,0.7804878048780488,0.7886178861788617,0.7805757088027734,0.008035348689790604,21
