,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
29,8.86041612625122,0.03274107977809181,0.007201004028320313,0.0007474301366114178,mle,0.01,6,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.7949238578680203,0.8,0.7957317073170732,0.774390243902439,0.7947154471544715,0.7919522512484007,0.008988218373855845,18
26,4.941186618804932,0.10535343866873045,0.006800651550292969,0.00040042563256661773,mle,0.01,6,100,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",0.7979695431472081,0.8020304568527918,0.7896341463414634,0.7723577235772358,0.7977642276422764,0.7919512195121952,0.010591281502217002,19
34,2.254977750778198,0.02778174681291289,0.0070000171661376955,0.0006319574218284538,mle,0.1,4,100,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",0.7979695431472081,0.7928934010152284,0.7936991869918699,0.7855691056910569,0.7886178861788617,0.7917498246048451,0.004284927165401007,20
12,8.599073123931884,0.11766851319820834,0.0063018321990966795,0.0005967610348138786,mle,0.001,6,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.7949238578680203,0.7969543147208121,0.7876016260162602,0.7804878048780488,0.7987804878048781,0.7917496182576039,0.006791642941136268,21
24,2.559297513961792,0.048889407829850594,0.007102680206298828,0.0019586220408216565,mle,0.01,6,50,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",0.7969543147208121,0.7979695431472081,0.7896341463414634,0.7754065040650406,0.7987804878048781,0.7917489992158805,0.008795249382710153,22
14,22.778838539123534,0.38610899663711556,0.008204984664916991,0.0005075676863710267,mle,0.001,6,500,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",0.7949238578680203,0.7959390862944162,0.7886178861788617,0.7784552845528455,0.7997967479674797,0.7915465725723247,0.007466252779250369,23
43,4.137597703933716,0.1322812935586084,0.006802034378051758,0.00040088325212923306,mle,0.1,6,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.798984771573604,0.7979695431472081,0.790650406504065,0.7733739837398373,0.7947154471544715,0.7911388304238371,0.00934706319336834,24
10,4.878457164764404,0.09043483303054123,0.006803083419799805,0.0007454165687140988,mle,0.001,6,100,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",0.7939086294416243,0.7928934010152284,0.7896341463414634,0.782520325203252,0.7957317073170732,0.7909376418637283,0.004651561994791443,25
16,1.18693265914917,0.0461744497547924,0.006401538848876953,0.0004888182579777302,mle,0.01,4,50,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",0.8010152284263959,0.7969543147208121,0.7835365853658537,0.7723577235772358,0.8008130081300813,0.7909353720440758,0.01127182271994123,26
27,4.806049537658692,0.10660596666101167,0.007199144363403321,0.0009802801737292146,mle,0.01,6,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.7939086294416243,0.7979695431472081,0.7845528455284553,0.7754065040650406,0.801829268292683,0.7907333580950022,0.009577840418282586,27
7,12.113428163528443,0.28901078931021495,0.006801414489746094,0.0007464974636472964,mle,0.001,4,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.8030456852791878,0.7969543147208121,0.7815040650406504,0.7703252032520326,0.801829268292683,0.7907317073170732,0.012767815364407756,28
4,5.458370304107666,0.0672595391856143,0.007600069046020508,0.0013562341990047129,mle,0.001,4,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.8010152284263959,0.8,0.7815040650406504,0.7703252032520326,0.8008130081300813,0.7907315009698321,0.012608405701514272,29
0,1.459717082977295,0.057478829856935885,0.007000398635864258,0.0010955399179937515,mle,0.001,4,50,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",0.8,0.798984771573604,0.7764227642276422,0.7723577235772358,0.8038617886178862,0.7903254095992736,0.013175257837899947,30
17,1.1774342060089111,0.03649482042328428,0.007001256942749024,0.0006299235544513372,mle,0.01,4,50,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",0.8010152284263959,0.7959390862944162,0.7794715447154471,0.7703252032520326,0.8028455284552846,0.7899193182287153,0.012802570481003419,31
36,4.581022596359253,0.03928305374599292,0.006801795959472656,0.0004007653176903672,mle,0.1,4,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.798984771573604,0.7847715736040609,0.7987804878048781,0.7794715447154471,0.7855691056910569,0.7895154966778094,0.007930536004697217,32
8,2.486320066452026,0.049468562869034456,0.007702493667602539,0.000979981669651441,mle,0.001,6,50,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",0.7898477157360406,0.7898477157360406,0.7876016260162602,0.7804878048780488,0.7967479674796748,0.788906565969213,0.005212245389587575,33
5,5.2862263202667235,0.21055702051371075,0.006906461715698242,0.000662581341325583,mle,0.001,4,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.7918781725888325,0.8010152284263959,0.7754065040650406,0.7693089430894309,0.801829268292683,0.7878876232924765,0.013293409350554482,34
42,4.4424652576446535,0.04191105505428358,0.007799863815307617,0.0011661794843984506,mle,0.1,6,100,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",0.7908629441624365,0.7776649746192893,0.7876016260162602,0.7855691056910569,0.7926829268292683,0.7868763154636623,0.005228644506401151,35
15,23.722225427627563,0.7895817088266037,0.008001565933227539,2.4031835877140335e-06,mle,0.001,6,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.7868020304568528,0.7908629441624365,0.7835365853658537,0.7754065040650406,0.7967479674796748,0.7866712063059718,0.007153296610412405,36
3,2.7809136867523194,0.07189542555719068,0.007401037216186524,0.0008010664352692948,mle,0.001,4,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.7979695431472081,0.7878172588832487,0.7733739837398373,0.7713414634146342,0.801829268292683,0.7864663034955223,0.012412412451736214,37
25,2.6020183086395265,0.05497988950892975,0.007401609420776367,0.0008006049821186057,mle,0.01,6,50,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",0.7857868020304568,0.7888324873096447,0.782520325203252,0.7754065040650406,0.7957317073170732,0.7856555651850934,0.00673070102062508,38
11,4.684511375427246,0.09000355594009303,0.007702159881591797,0.0009839655025274982,mle,0.001,6,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.7868020304568528,0.7878172588832487,0.7835365853658537,0.7784552845528455,0.7896341463414634,0.7852490611200528,0.003932538599042972,39
44,8.021861219406128,0.05678544059864305,0.007800006866455078,0.001166367633898176,mle,0.1,6,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.7868020304568528,0.7776649746192893,0.7815040650406504,0.7845528455284553,0.7936991869918699,0.7848446205274235,0.0053856579891699155,40
1,1.4075069904327393,0.016616162590906647,0.007599306106567383,0.0010182712362313748,mle,0.001,4,50,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",0.7979695431472081,0.7766497461928934,0.7733739837398373,0.7703252032520326,0.801829268292683,0.7840295489249309,0.013167878314957988,41
13,8.5659658908844,0.2926142855667644,0.007102680206298828,0.0008035685680455445,mle,0.001,6,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.7857868020304568,0.7817258883248731,0.782520325203252,0.7784552845528455,0.7865853658536586,0.7830147331930172,0.0029369343027582724,42
45,7.649598932266235,0.11059668265928674,0.007302570343017578,0.0007489619540482955,mle,0.1,6,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.7857868020304568,0.7817258883248731,0.7815040650406504,0.7774390243902439,0.7876016260162602,0.7828114811604968,0.0035650852018386157,43
39,11.998807811737061,0.061642824711256546,0.008702611923217774,0.0020371245832497874,mle,0.1,4,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.7898477157360406,0.7715736040609137,0.7865853658536586,0.7835365853658537,0.7815040650406504,0.7826094672114234,0.006197931093932118,44
46,20.183110857009886,0.11096508069609182,0.00810084342956543,0.0006640351230716335,mle,0.1,6,500,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",0.7796954314720812,0.7725888324873097,0.7794715447154471,0.7896341463414634,0.7845528455284553,0.7811885601089513,0.005688219991330914,45
9,2.4627832412719726,0.06708835546154748,0.007601881027221679,0.0004888377380598166,mle,0.001,6,50,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",0.7847715736040609,0.7695431472081218,0.782520325203252,0.7733739837398373,0.7896341463414634,0.7799686352193471,0.00741864775496823,46
38,12.370009326934815,0.03611280887665804,0.007104301452636718,0.0007961880355040663,mle,0.1,4,500,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",0.7857868020304568,0.7624365482233503,0.7774390243902439,0.7845528455284553,0.7784552845528455,0.7777341009450703,0.008318215766703371,47
47,19.646908903121947,0.2660002588057315,0.007801246643066406,0.00039753943906912045,mle,0.1,6,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.782741116751269,0.7756345177664975,0.7713414634146342,0.774390243902439,0.7754065040650406,0.7759027691799761,0.0037463176157681256,48
53,4.911361217498779,0.10837625650590055,0.0076006889343261715,0.0008002639078759729,mle,1.0,4,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.7715736040609137,0.7390862944162436,0.7601626016260162,0.7835365853658537,0.7672764227642277,0.7643271016466511,0.014728584230110264,49
55,10.816313314437867,0.05190821094763057,0.007702779769897461,0.000874303931096756,mle,1.0,4,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.7624365482233503,0.749238578680203,0.75,0.7855691056910569,0.7723577235772358,0.7639203912343693,0.013794130032489204,50
51,2.4891026496887205,0.032147341379125706,0.007400417327880859,0.0010193560137629698,mle,1.0,4,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.76751269035533,0.7461928934010152,0.7621951219512195,0.7713414634146342,0.7703252032520326,0.7635134744748464,0.009224005307303431,51
49,1.2730595111846923,0.013035709129737184,0.006399297714233398,0.0004892798778635098,mle,1.0,4,50,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",0.7746192893401015,0.7431472081218274,0.7652439024390244,0.7693089430894309,0.7571138211382114,0.7618866328257191,0.010976595651272795,52
63,7.191515350341797,0.9730079604032835,0.006302452087402344,0.0006045818610920566,mle,1.0,6,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.7634517766497462,0.7532994923857868,0.7560975609756098,0.7703252032520326,0.7571138211382114,0.7600575708802774,0.006114963176564297,53
60,6.173643350601196,0.037635606302374586,0.00790233612060547,0.0008021384013395228,mle,1.0,6,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.7543147208121828,0.7624365482233503,0.7459349593495935,0.7672764227642277,0.766260162601626,0.759244562750196,0.008066809431694005,54
54,11.050452613830567,0.03555144666391022,0.007302474975585937,0.0005965188519490753,mle,1.0,4,500,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",0.7624365482233503,0.7461928934010152,0.7469512195121951,0.766260162601626,0.7703252032520326,0.7584332053980438,0.010003687954652955,55
59,3.704440116882324,0.09041102572989558,0.007601356506347657,0.0004910375103743499,mle,1.0,6,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.7624365482233503,0.749238578680203,0.7591463414634146,0.7621951219512195,0.7571138211382114,0.7580260822912799,0.00481955438112159,56
58,3.8180395126342774,0.02453424207818712,0.007503223419189453,0.0004473233601580091,mle,1.0,6,100,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",0.751269035532995,0.7695431472081218,0.741869918699187,0.7632113821138211,0.7642276422764228,0.7580242251661095,0.010046579024337301,57
48,1.2721492290496825,0.02043063624756446,0.006802892684936524,0.00039786035219774914,mle,1.0,4,50,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",0.7614213197969543,0.7411167512690355,0.7550813008130082,0.7632113821138211,0.7682926829268293,0.7578246873839296,0.009361757042462934,58
61,6.288363361358643,0.1723819760453747,0.009400272369384765,0.001852097572864539,mle,1.0,6,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.7553299492385787,0.7532994923857868,0.7540650406504065,0.7723577235772358,0.7540650406504065,0.7578234493004828,0.007296302195476308,59
62,9.719333362579345,0.23344822946998534,0.0068015575408935545,0.0011649483922506786,mle,1.0,6,500,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",0.751269035532995,0.7563451776649747,0.7489837398373984,0.7682926829268293,0.7621951219512195,0.7574171515826834,0.007087694626129205,60
56,2.1843264579772947,0.04378075864726506,0.007504081726074219,0.0004488657041932613,mle,1.0,6,50,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",0.7461928934010152,0.766497461928934,0.75,0.7652439024390244,0.758130081300813,0.7572128678139574,0.008062354293540753,61
52,4.8348651885986325,0.029984909608746012,0.00730133056640625,0.0005983930173199206,mle,1.0,4,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.7604060913705584,0.7451776649746192,0.7439024390243902,0.7642276422764228,0.7621951219512195,0.755181791919442,0.008781957290145501,62
50,2.60703182220459,0.015542704853352001,0.007200050354003906,0.0009796568342861605,mle,1.0,4,100,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",0.7573604060913706,0.749238578680203,0.7378048780487805,0.7520325203252033,0.7784552845528455,0.7549783335396805,0.01336706155709229,63
57,2.02559814453125,0.04923237247716424,0.007102108001708985,0.0006647635648457945,mle,1.0,6,50,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",0.7573604060913706,0.7401015228426396,0.7550813008130082,0.7540650406504065,0.7611788617886179,0.7535574264372085,0.007158074292918099,64
146,0.0014006614685058594,0.0004903101909430217,0.0,0.0,100,0.01,4,100,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
147,0.0017998218536376953,0.00039970887229933425,0.0,0.0,100,0.01,4,100,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
148,0.0015998363494873046,0.000489726187095153,0.0,0.0,100,0.01,4,200,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
149,0.0016011238098144532,0.0004909778430830439,0.0,0.0,100,0.01,4,200,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
150,0.0014003753662109376,0.000489667850557489,0.0,0.0,100,0.01,4,500,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",,,,,,,,65
155,0.0014000415802001953,0.0004900377640788584,0.0,0.0,100,0.01,6,100,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",,,,,,,,65
152,0.001801443099975586,0.00040064354616287123,0.0,0.0,100,0.01,6,50,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",,,,,,,,65
153,0.01830401420593262,0.03411005364693986,0.0,0.0,100,0.01,6,50,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
154,0.0015999794006347657,0.0004901351231599204,0.0,0.0,100,0.01,6,100,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
145,0.0011996746063232422,0.0003996140169826281,0.0,0.0,100,0.01,4,50,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",,,,,,,,65
156,0.0012001514434814454,0.0003998520655634258,0.0,0.0,100,0.01,6,200,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
