,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bag__max_features,param_bag__max_samples,param_bag__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
66,6.7222620964050295,0.0965229417057026,0.026209115982055664,0.00870410252220503,1.0,0.75,50,mle,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 'mle'}",0.8044635608568038,0.8083848539728138,0.8224094263320272,0.8164293754690235,0.833644137296998,0.8170662707855334,0.01037280965152673,13
39,4.452480220794678,0.12696167036568623,0.03131599426269531,0.00971828845941635,0.75,0.75,50,mle,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 'mle'}",0.8096702679073253,0.8050906555090657,0.8134302301342449,0.821398419911615,0.8332236378167458,0.8165626422557993,0.00989845269114684,14
24,6.409410667419434,0.13076382269857792,0.03681106567382812,0.003357741530277677,0.5,1.0,100,mle,"{'bag__max_features': 0.5, 'bag__max_samples': 1.0, 'bag__n_estimators': 100, 'pca__n_components': 'mle'}",0.8004251753783383,0.8092409292449884,0.8146705369799049,0.8258854123238556,0.8321397416409405,0.8164723591136056,0.01137650818816113,15
12,2.590755271911621,0.023401081809806754,0.020602893829345704,0.00422227160733144,0.5,0.75,50,mle,"{'bag__max_features': 0.5, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 'mle'}",0.8097483294822956,0.8091134286725368,0.8183549779037773,0.811679208705078,0.832453157402619,0.8162698204332614,0.008730014667067375,16
62,1.3402002811431886,0.09570015434404774,0.042115211486816406,0.0073738761100610875,1.0,0.5,100,3,"{'bag__max_features': 1.0, 'bag__max_samples': 0.5, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.8035918732696352,0.802860696517413,0.8027338864337529,0.8262085174685233,0.8340594131812221,0.8138908773741094,0.01349597655760343,17
21,3.2209797382354735,0.07518915623985241,0.019109344482421874,0.0012434945898972447,0.5,1.0,50,mle,"{'bag__max_features': 0.5, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 'mle'}",0.798249859489165,0.8082001082453839,0.8151838572500626,0.8102617151671808,0.8310140566969113,0.8125819193697407,0.010737833337058736,18
75,8.462906122207642,0.2411638536912029,0.02250499725341797,0.0025264872410654857,1.0,1.0,50,mle,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 'mle'}",0.8061705072961552,0.7983071046441435,0.8102643208538314,0.8138705911781874,0.8285772491498598,0.8114379546244355,0.010012150380617866,19
32,0.47139739990234375,0.011770620858469562,0.01690335273742676,0.0008007368307007466,0.75,0.5,50,3,"{'bag__max_features': 0.75, 'bag__max_samples': 0.5, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.7957883178251004,0.7962801057474136,0.8080208246477112,0.8175367922955057,0.8340933665554041,0.8103438814142271,0.01435845967756309,20
59,0.6188548564910888,0.031291273814225,0.019505119323730467,0.003165518441279724,1.0,0.5,50,3,"{'bag__max_features': 1.0, 'bag__max_samples': 0.5, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.8003601240658631,0.7961656154374571,0.8038621487534394,0.8196161302426416,0.8263258792618013,0.8092659795522404,0.011647325758306046,21
35,0.9456349372863769,0.0150002014340009,0.032409954071044925,0.002641087559909196,0.75,0.5,100,3,"{'bag__max_features': 0.75, 'bag__max_samples': 0.5, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.7950675492828742,0.7946564249880306,0.8044093429500543,0.8155929500541983,0.8319334095978352,0.8083319353745985,0.014057753545570652,22
