,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bag__max_features,param_bag__max_samples,param_bag__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5,0.3800976276397705,0.007076506530179501,0.01901278495788574,0.002776041415496704,0.5,0.5,50,3,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.7456623784841484,0.7183590416120236,0.7065918660885516,0.7267520637038272,0.7286367981445787,0.7252004296066259,0.012852943436158643,57
8,0.7705041408538819,0.02537932670425742,0.0351107120513916,0.0024186238576362758,0.5,0.5,100,3,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.7127724348966465,0.6978652761298112,0.7319113232719086,0.7424226632202118,0.7265578069254436,0.7223059008888043,0.01551294996597436,58
4,0.3831089973449707,0.010337198885940015,0.020507621765136718,0.0010025664871368425,0.5,0.5,50,2,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.6947792418659839,0.7136857553237992,0.707256316184441,0.7548074918702578,0.740225345932647,0.7221508302354258,0.022071943995768024,59
34,0.7406822204589844,0.017896470837658277,0.033811092376708984,0.002041974633963561,0.75,0.5,100,2,"{'bag__max_features': 0.75, 'bag__max_samples': 0.5, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.7258217281791878,0.7116249297445824,0.7305407320937214,0.7455989952472274,0.6876289575269406,0.7202430685583319,0.01958590764139908,60
14,0.48161931037902833,0.011812577554315593,0.018706893920898436,0.00039981837764448955,0.5,0.75,50,3,"{'bag__max_features': 0.5, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.718442307291992,0.6894658506630029,0.7076914658550821,0.72690840490286,0.7295091386812509,0.7144034334788376,0.014613710601591726,61
40,0.4702204704284668,0.010900600239293153,0.018204402923583985,0.0004027495301991908,0.75,0.75,50,2,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.6822113282957597,0.7132382022939695,0.7181975944300841,0.7299101559242891,0.7160949440814046,0.7119304450051014,0.01590488193177937,62
26,1.126151180267334,0.05131004310997685,0.037917137145996094,0.0027450788750709955,0.5,1.0,100,3,"{'bag__max_features': 0.5, 'bag__max_samples': 1.0, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.7223271716730157,0.7007067174587315,0.7183252730759611,0.7032565871758525,0.7033963821373911,0.7096024263041903,0.008898600955334677,63
16,0.9479180335998535,0.012172042094087253,0.03491225242614746,0.0015895222129238998,0.5,0.75,100,2,"{'bag__max_features': 0.5, 'bag__max_samples': 0.75, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.6827161264805679,0.6942015862112034,0.7309446135245561,0.744551509213708,0.691298533736595,0.7087424738333261,0.02436522619310686,64
13,0.47841615676879884,0.0144519837810097,0.01850733757019043,0.00044832689103995593,0.5,0.75,50,2,"{'bag__max_features': 0.5, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.6999937550740024,0.6920626990570162,0.7276301801050613,0.717342929208705,0.6943308312308358,0.7062720789351242,0.013875513937335774,65
10,0.11053662300109864,0.006601418752542908,0.006306314468383789,0.0004022323832820692,0.5,0.75,10,2,"{'bag__max_features': 0.5, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 2}",0.6882741106184558,0.7129363642040842,0.6677697406820645,0.7480327065788377,0.7041851451376155,0.7042396134442116,0.02675227222738367,66
43,0.92788667678833,0.021203468930048913,0.035301923751831055,0.0024384505151326084,0.75,0.75,100,2,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.6786413122671163,0.7058874039842628,0.7066048945218044,0.7355775243892271,0.6925939855515335,0.7038610241427887,0.018870884735538298,67
1,0.08915057182312011,0.002800605301268756,0.005404281616210938,0.0004933504675390023,0.5,0.5,10,2,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 2}",0.6556131476508671,0.6662217156893357,0.7024123447010757,0.7254778829317101,0.7352864358881941,0.6970023053722365,0.031516055496713255,68
