,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
16,1.1925541400909423,0.023111431434197912,0.007624578475952148,0.0038806413207644677,mle,0.01,4,50,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",0.8302082682820208,0.8299324507171256,0.836302947552739,0.8322589218710915,0.8473273470922853,0.8352059871030525,0.006474616021448268,20
4,6.473937749862671,0.1005374801203543,0.010917377471923829,0.001856174000912927,mle,0.001,4,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.8329091987759946,0.8278768292429067,0.8363342157925456,0.8315996831485033,0.8472463813538518,0.8351932616627604,0.006606669414722758,21
12,9.16660671234131,0.09612973090951585,0.009304475784301759,0.0052913632641071635,mle,0.001,6,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.8295785715772601,0.8273095817981224,0.8385907404319187,0.8349662303010089,0.8431902590381269,0.8347270766292875,0.005798911670043996,22
24,2.6158844470977782,0.10066270362349113,0.011770248413085938,0.006584917321872756,mle,0.01,6,50,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",0.8289566810299964,0.827007743708237,0.8392968815142167,0.8356280747102477,0.8404609301135089,0.8342700622152414,0.005411344477148638,23
27,4.9320512294769285,0.11920064599834208,0.009802484512329101,0.002317089777185764,mle,0.01,6,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.8252435521139074,0.828363413060222,0.8425122988409904,0.8317925039606437,0.8410198548885024,0.8337863245728532,0.006853157505098374,24
10,5.709164953231811,0.08725511489202334,0.007746410369873047,0.0018480607493437501,mle,0.001,6,100,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",0.8294614792148046,0.8252227356939154,0.8374781122321354,0.8346926332027016,0.8420462915079999,0.8337802503703113,0.005911292626867713,25
2,3.8631394863128663,0.0585600055770981,0.013325977325439452,0.004540421414837777,mle,0.001,4,100,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",0.8294276525323175,0.8264717208934408,0.8343122029517218,0.8314068623363629,0.8471366858372641,0.8337510249102215,0.007164715669270334,26
7,13.62189073562622,0.42321942146396746,0.009903335571289062,0.0001931909497951917,mle,0.001,4,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.8298309706696643,0.8295369387372757,0.8319592679062787,0.8297991536729759,0.8456244547871647,0.833350157154672,0.006198836813699201,27
42,4.372653579711914,0.03999969396720217,0.008001613616943359,0.0006326412876019196,mle,0.1,6,100,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",0.8286808634651013,0.82489487707904,0.836998665888435,0.8361622404736095,0.8393091271893398,0.8332091548191052,0.00547582704019637,28
43,4.107703113555909,0.12707574092577334,0.00820159912109375,0.0009793773122990265,mle,0.1,6,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.8319256229313684,0.8315249068465207,0.8297548569999166,0.8327956933211038,0.8396408255371163,0.8331283811272051,0.0034035580045704613,29
37,4.718205404281616,0.14628372293841924,0.00880274772644043,0.0007473416557341301,mle,0.1,4,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.8273434084806096,0.8267579466683321,0.8350626407070791,0.838640248478279,0.8375174337517434,0.8330643356172086,0.00504804237975546,30
17,1.2026928901672362,0.027253278177258478,0.001999664306640625,0.00399932861328125,mle,0.01,4,50,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",0.8265393742584152,0.8293235704323569,0.8320973692987575,0.8298642958392395,0.845522594664619,0.8326694408986777,0.006665916780793374,31
0,2.0843276977539062,0.05672863242653772,0.014837503433227539,0.0034374324294489597,mle,0.001,4,50,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",0.8275671849955245,0.8238826786569245,0.8338509964145752,0.8308622738263987,0.8455330418566751,0.8323392351500196,0.0073868691972038495,32
36,4.546195125579834,0.026518803663470907,0.008305168151855469,0.0005973241006169852,mle,0.1,4,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.8294198463748205,0.8236042590395303,0.8328504127407654,0.8404564120737096,0.8342265682541177,0.8321114996965886,0.005554731519586187,33
8,2.704015588760376,0.04306838323276222,0.012647104263305665,0.009151228546884469,mle,0.001,6,50,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",0.8237811986094631,0.8217411894502383,0.8356463145168014,0.8345388976903193,0.8407874048652575,0.8312990010264159,0.007311566011347493,34
15,24.767591810226442,0.5776028022171149,0.01021747589111328,0.00040028158794250154,mle,0.001,6,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.8251680925914361,0.8247491621390953,0.8363211873592928,0.8277562953389477,0.8380293461624851,0.8304048167182515,0.005649093106046173,35
25,2.7547197341918945,0.06874838677337818,0.008408832550048827,0.0015340774299076626,mle,0.01,6,50,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",0.8248012031890757,0.8242365577967901,0.834885454014842,0.8279412990911366,0.8386326715037166,0.8300994371191122,0.005706561894207458,36
45,7.649896192550659,0.13711685052334413,0.008401632308959961,0.0004894011152019622,mle,0.1,6,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.8279236661878889,0.8258680447136703,0.8233083882264655,0.8301639498040525,0.835279122853755,0.8285086343571664,0.004072764293582824,37
44,8.002661991119385,0.05521407213663574,0.008800077438354491,0.0009799195772685918,mle,0.1,6,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.8218218530777077,0.8194852099335956,0.8289001917785374,0.8355316643041775,0.835023166648384,0.8281524171484804,0.006594181928526916,38
5,6.156071710586548,0.2276798103566876,0.00891427993774414,0.0008616406995322638,mle,0.001,4,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.8237733924519661,0.8204089385707445,0.828788147252564,0.828024681063954,0.8388468389408636,0.8279683996560184,0.006225096502622382,39
3,3.590669345855713,0.17377367733273877,0.009443521499633789,0.001418475515045428,mle,0.001,4,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.8248688565540498,0.8204791939882179,0.8252652589010256,0.8269876177770366,0.8361227336122733,0.8267447321665207,0.005156949168973473,40
39,12.058225011825561,0.04235665728788124,0.008001089096069336,0.0006324910497614687,mle,0.1,4,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.8237968109244573,0.8168493307520973,0.826831276578004,0.8304922663220211,0.8285406839776639,0.8253020737108487,0.0047640284800391655,41
13,9.140683460235596,0.18483233832602322,0.007307243347167969,0.0038958295473845586,mle,0.001,6,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.8170054539020379,0.8171147401069965,0.8291086467105813,0.8294682314683566,0.8327535141742278,0.8250901172724401,0.0066785108755743495,42
1,1.9948787212371826,0.08994882361093702,0.012003850936889649,0.002239855545347818,mle,0.001,4,50,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",0.8247179375091072,0.8168701471720894,0.8241708705077961,0.8212681355790878,0.835044061032496,0.8244142303601153,0.0059992643831159416,43
38,12.49641032218933,0.06546477720454325,0.008599996566772461,0.0007998348148562518,mle,0.1,4,500,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",0.8214393513603531,0.8120823705739088,0.823907696156091,0.8286500458600851,0.8278668400900547,0.8227892608080986,0.005963912548350784,44
11,5.220919466018676,0.19345977645808338,0.00600128173828125,0.004900026649245079,mle,0.001,6,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.8159203980099503,0.8168259122796061,0.8264247894605188,0.828368631701826,0.8247248470792263,0.8224529157062255,0.005104313940964197,45
47,19.511479902267457,0.29608026948317917,0.00860128402709961,0.0004909389639847006,mle,0.1,6,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.8199275588584276,0.8178016819667353,0.8180553239389643,0.8273732594013175,0.8238969071087918,0.8214109462548473,0.0036936867062615036,46
46,19.99686665534973,0.0751915368608971,0.009599733352661132,0.0007996798467950243,mle,0.1,6,500,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",0.8153115177251816,0.8092851641374716,0.8179041941132328,0.8274357958809305,0.8265818354671723,0.8193037014647977,0.006890129696404638,47
9,2.7393885612487794,0.08371693472993942,0.010837221145629882,0.0016978296933299669,mle,0.001,6,50,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",0.8137086533857907,0.8132168654634777,0.8241135454014842,0.8193295047110813,0.8228809176813502,0.8186498973286367,0.0045199242611757215,48
51,2.424158000946045,0.020437285978277563,0.008003520965576171,0.0010975435087824223,mle,1.0,4,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.7953771935302567,0.7865276129811196,0.7884078212290503,0.8196239473025931,0.8035588359738611,0.7986990822033762,0.01205451654739245,49
49,1.255946159362793,0.006727200062079643,0.007799863815307617,0.0007482645160051497,mle,1.0,4,50,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",0.7935063177834676,0.7811439663606654,0.7898696114400066,0.8170443175185526,0.8046662383317924,0.7972460902868969,0.012447530936022463,50
61,6.301719999313354,0.16717819051133279,0.010001373291015626,0.0014162027265842468,mle,1.0,6,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.7920283519640292,0.7932747351110557,0.794552030351038,0.8016394980405236,0.7998683653800949,0.7962725961693483,0.003786669207790065,51
63,7.3627269744873045,1.0120846446186007,0.007599973678588867,0.0004899014288601228,mle,1.0,6,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.791744728241637,0.7905321717770979,0.7944999166180272,0.8028745935128825,0.799842247399955,0.79589873150992,0.0047376440955388165,52
59,3.6480101585388183,0.02679020273969907,0.008702564239501952,0.0010786966876527378,mle,1.0,6,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.7951976519078249,0.7935063177834676,0.7937546902359709,0.7976371633452847,0.7988288697705274,0.7957849386086151,0.0021144824606478367,53
53,4.919251775741577,0.10376663354062396,0.007999849319458009,0.0012647816900109292,mle,1.0,4,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.786168529736256,0.7860748558462916,0.7883192278829316,0.8148659634786959,0.8003750541948088,0.7951607262277969,0.011186637825518186,54
57,2.02290825843811,0.05641148467898834,0.007999086380004882,0.0006354389042993757,mle,1.0,6,50,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",0.7926918753512769,0.7914715127292409,0.7970769407154173,0.7938511006420412,0.7946238749680055,0.7939430608811963,0.001895636189749206,55
