,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logistic__C,param_logistic__max_iter,param_logistic__penalty,param_logistic__solver,param_logistic__tol,param_pca__n_components,param_logistic__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4377,0.3392510414123535,0.015310452200938577,0.006110715866088867,0.0010286540172193097,1000,100,elasticnet,saga,0.1,0.9,1,"{'logistic__C': 1000, 'logistic__l1_ratio': 1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8352380357626096,0.83139480422157,0.8476090219294589,0.8535395647461018,0.8488030129701889,0.8433168879259858,0.008490312547906886,1
1392,0.364838171005249,0.019241214580085406,0.0051022529602050785,0.0007976900006245931,100,1000,l2,sag,0.1,0.9,,"{'logistic__C': 100, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'sag', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.833931805408106,0.8330809342409293,0.8454827816226133,0.854050279329609,0.8498111670035886,0.8432713935209692,0.00842516017974552,2
3762,0.3918754577636719,0.020529957367103776,0.006719350814819336,0.0014443998947669115,100,1000,elasticnet,saga,0.1,0.9,0.2,"{'logistic__C': 100, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8351495659776431,0.8293443868523491,0.8491255315600766,0.8527787042441425,0.8498790737519522,0.8432554524772327,0.009254681563508867,3
3898,0.3319504737854004,0.04388425352634094,0.005601310729980468,0.0011996179878004634,100,1000,elasticnet,saga,0.1,0.95,0.9,"{'logistic__C': 100, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8355138533275047,0.8304372489019338,0.8451492537313433,0.8553010089218711,0.8496231175465814,0.8432048964858468,0.009093459104631118,4
4213,0.3449531555175781,0.0157532654086577,0.005608940124511718,0.0013955132972505518,1000,1000,elasticnet,saga,0.1,0.95,0.5,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8348685443077499,0.8303643914319615,0.8449512215459017,0.8563172267155841,0.8492783602087348,0.8431559488419864,0.009447022548710379,5
4107,0.3568899631500244,0.016153258038614123,0.006110572814941406,0.0005866689117019031,1000,100,elasticnet,saga,0.1,0.9,0.1,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8345458897978726,0.8292298965423927,0.8457329275410657,0.8553166430417743,0.849941756904288,0.8429534227654786,0.009679188592340576,6
3837,0.3529294490814209,0.043764758149888304,0.005599546432495117,0.0004889483523454934,100,100,elasticnet,saga,0.1,0.9,0.8,"{'logistic__C': 100, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8347540539977935,0.831852765461396,0.8421475027099142,0.8555303093471192,0.8498738501559243,0.8428316963344293,0.008911790534353196,7
4017,0.37548065185546875,0.022392281921391418,0.006002950668334961,0.0006329613455665494,1000,100,elasticnet,saga,0.1,0.9,0,"{'logistic__C': 1000, 'logistic__l1_ratio': 0, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8344053789629259,0.8296618372572285,0.8461498374051529,0.8544932460602016,0.8493567141491545,0.8428134027669326,0.009316909347417019,8
3747,0.33319797515869143,0.013232999021227121,0.0061490535736083984,0.00036259075014335475,100,100,elasticnet,saga,0.1,0.9,0.2,"{'logistic__C': 100, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8350402797726847,0.8317122546264493,0.8457225047944634,0.8530601184024015,0.8485313859767342,0.8428133087145466,0.008121703257134575,9
3147,0.3271643161773682,0.021045459778760458,0.005801963806152344,0.0007472628799551152,1,10000,elasticnet,saga,0.1,0.9,0.95,"{'logistic__C': 1, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8342336434979913,0.8308223526717875,0.8457798299007755,0.8535082965062954,0.8496596827187772,0.8428007610591255,0.008802826178552808,10
3131,0.3443593502044678,0.02820910121571845,0.006199359893798828,0.0009800560681337753,1,1000,elasticnet,saga,0.1,0.85,0.95,"{'logistic__C': 1, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.85}",0.8340671121380545,0.8306193925768646,0.8465094221629283,0.8553426999082798,0.8474448780029149,0.8427967009578085,0.009135474794682644,11
3657,0.34045257568359377,0.02795170992370229,0.0061872005462646484,0.0008691571848040489,100,100,elasticnet,saga,0.1,0.9,0.05,"{'logistic__C': 100, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8346187472678449,0.8310565373966986,0.8459726507129158,0.8533623780538648,0.8489127084867766,0.8427846043836201,0.008530361924335407,12
3822,0.37986364364624026,0.019223518724232957,0.006503582000732422,0.0006327962183863004,100,10000,elasticnet,saga,0.1,0.9,0.5,"{'logistic__C': 100, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.834889360727742,0.8281734632277941,0.8461342032852498,0.8538157675310598,0.8507305199045126,0.8427486629352717,0.009714502622110942,13
3761,0.3742685317993164,0.015304646109680206,0.0057026386260986325,0.0008742861322373508,100,1000,elasticnet,saga,0.1,0.85,0.2,"{'logistic__C': 100, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.85}",0.8342804804429734,0.8291362226524281,0.8471295755857584,0.8542952138747603,0.848787342182105,0.842725766947605,0.009444436514066124,14
4241,0.3354798793792725,0.009746985813764859,0.005502891540527344,0.0008988505951994075,1000,100,elasticnet,saga,0.1,0.85,0.8,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.85}",0.8333645579633214,0.8301197984970544,0.8482656549653964,0.8530861752689068,0.8487194354337413,0.8427111244256841,0.009170540703382104,15
4091,0.3447594165802002,0.013568259852792286,0.00604715347290039,0.00032315393877902626,1000,10000,elasticnet,saga,0.1,0.85,0.05,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.85}",0.8347644622077894,0.8294953058972918,0.84699407987993,0.8533988576669724,0.8487560006059371,0.8426817412515841,0.009021251135188462,16
3777,0.34491801261901855,0.010573193626700724,0.0050090312957763675,0.0008992735998887633,100,10000,elasticnet,saga,0.1,0.9,0.2,"{'logistic__C': 100, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8339942546680823,0.8293079581173629,0.8447375552405569,0.8556032685733344,0.849732813063169,0.8426751699325011,0.00974925777405287,17
2906,0.3558222770690918,0.027491738328423047,0.0061070919036865234,0.0008676123703956952,1,1000,elasticnet,saga,0.1,0.85,0.1,"{'logistic__C': 1, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.85}",0.8330887403984263,0.8312074564416412,0.8459570165930127,0.8539616859834904,0.8490380747914479,0.8426505948416037,0.008967135379385423,18
3792,0.3394613742828369,0.013383597021918067,0.005413246154785156,0.000976708932511389,100,100,elasticnet,saga,0.1,0.9,0.5,"{'logistic__C': 100, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8342388476029892,0.8317694997814276,0.8452586925706662,0.8520595347285916,0.8498529557718124,0.8426359060910974,0.008201938417816391,19
2803,0.3278964519500732,0.02186935259062572,0.005911111831665039,0.0008082830085129252,1,100,elasticnet,saga,0.1,0.95,0,"{'logistic__C': 1, 'logistic__l1_ratio': 0, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8354670163825225,0.8298387768271612,0.845352497290086,0.8533728008004668,0.8491268759239234,0.8426315934448321,0.008717257242621429,20
1387,0.36838817596435547,0.01949458848412577,0.005768489837646484,0.0007829199218302283,100,1000,l2,sag,0.01,0.9,,"{'logistic__C': 100, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'sag', 'logistic__tol': 0.01, 'pca__n_components': 0.9}",0.8350663002976748,0.8302134723870189,0.8445760026682232,0.8534770282664889,0.8498059434075607,0.8426277494053933,0.00876719793562628,21
3371,0.349348258972168,0.01182259694305857,0.0055004596710205075,0.0006300853134419769,10,10000,elasticnet,saga,0.1,0.85,0.2,"{'logistic__C': 10, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.85}",0.8339057848831157,0.8299948999771019,0.8471191528391562,0.8525389810722922,0.8495081984339659,0.8426134034411265,0.00895998122282452,22
3596,0.34796929359436035,0.013949752223431661,0.006319475173950195,0.0009804405964675851,10,10000,elasticnet,saga,0.1,0.85,1,"{'logistic__C': 10, 'logistic__l1_ratio': 1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.85}",0.8335206811132622,0.8312907221216096,0.847228591678479,0.8514393813057617,0.8495604343942456,0.8426079621226716,0.008465691352182269,23
3282,0.3355587959289551,0.02993311334483813,0.005400419235229492,0.0004885290818915563,10,10000,elasticnet,saga,0.1,0.9,0.05,"{'logistic__C': 10, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8345042569578883,0.830229084702013,0.8465511131493372,0.851798966063537,0.8499104153281202,0.842598767240179,0.00862849972059999,24
3427,0.364046049118042,0.011131184375984919,0.0060025215148925785,0.0006324969920893496,10,100,elasticnet,saga,0.01,0.9,0.8,"{'logistic__C': 10, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.9}",0.8346759924228232,0.8301874518620287,0.8449355874259985,0.8534666055198866,0.8497223658711129,0.8425976006203701,0.008844516926625268,25
3927,0.3215458393096924,0.02273444701009547,0.0058406352996826175,0.0003215586510496938,100,100,elasticnet,saga,0.1,0.9,0.95,"{'logistic__C': 100, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8345042569578883,0.8303175544869794,0.8445291003085134,0.8536959059451346,0.849920862520176,0.8425935360437382,0.00890881472535446,26
3823,0.3612240791320801,0.01889904378546491,0.00730280876159668,0.0004022376629569025,100,10000,elasticnet,saga,0.1,0.95,0.5,"{'logistic__C': 100, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8355971190074731,0.829068569287454,0.8439193696322856,0.8552436838155592,0.8491373231159796,0.8425932129717502,0.00934323069588155,27
4123,0.3724555492401123,0.012165061935018383,0.005715703964233399,0.0007479851422672373,1000,1000,elasticnet,saga,0.1,0.95,0.1,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8360446720373029,0.8295993879972523,0.8453160176769783,0.8533936462936713,0.84856795114893,0.842584335030827,0.008619547591826012,28
3912,0.35208473205566404,0.022961712998642483,0.0055977821350097655,0.0013553423005079014,100,10000,elasticnet,saga,0.1,0.9,0.9,"{'logistic__C': 100, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8334322113282957,0.831415620641562,0.8453108063036772,0.8534197031601768,0.8491843354802312,0.8425525353827886,0.008682112039356257,29
2832,0.3350530624389648,0.010108246008114934,0.005304098129272461,0.0007498355206907489,1,10000,elasticnet,saga,0.1,0.9,0,"{'logistic__C': 1, 'logistic__l1_ratio': 0, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8343273173879557,0.8300209205020921,0.8441486700575335,0.8545766280330193,0.8496022231624696,0.842535151828614,0.009181705935098065,30
2817,0.3319828987121582,0.018814929975440403,0.005612754821777343,0.0006657737557845787,1,1000,elasticnet,saga,0.1,0.9,0,"{'logistic__C': 1, 'logistic__l1_ratio': 0, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8340619080330564,0.829786735777181,0.8469576002668223,0.8526901108980238,0.8491791118842034,0.8425350933718574,0.008957024297528418,31
2891,0.3634352684020996,0.00722000421917502,0.006013393402099609,0.0004436886098402,1,100,elasticnet,saga,0.1,0.85,0.1,"{'logistic__C': 1, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.85}",0.8350975249276629,0.827668665042986,0.8480728341532562,0.853263361961144,0.84856795114893,0.8425340674467959,0.009575863440976645,32
3846,0.3642737865447998,0.025701062173554657,0.005706024169921875,0.00039546104998369383,100,1000,elasticnet,saga,0.01,0.85,0.8,"{'logistic__C': 100, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8340462957180624,0.8301874518620289,0.8462332193779705,0.8530653297757025,0.8491320995199514,0.8425328792507433,0.008861223580822197,33
3686,0.37659220695495604,0.02325595390523621,0.005805778503417969,0.0009314684340889431,100,10000,elasticnet,saga,0.1,0.85,0.05,"{'logistic__C': 100, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.85}",0.8347280334728033,0.8307234746768252,0.8458267322604853,0.8528933544567664,0.8484895972085102,0.8425322384150782,0.008414856563570685,34
3321,0.3581655979156494,0.015871389850760666,0.006201887130737304,0.0007489940453396832,10,10000,elasticnet,saga,0.01,0.85,0.1,"{'logistic__C': 10, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8340202751930723,0.8302603093320011,0.8462801217376803,0.8529037772033687,0.8491843354802313,0.8425297637892708,0.00881951894714289,35
3566,0.3578376293182373,0.016366417645775337,0.006708574295043945,0.00024106678793701084,10,100,elasticnet,saga,0.1,0.85,1,"{'logistic__C': 10, 'logistic__l1_ratio': 1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.85}",0.8333645579633215,0.8302655134369991,0.8473745101309096,0.8531851913616275,0.8484060196720625,0.8425191585129841,0.00901057555587203,36
4251,0.38381471633911135,0.007873741739080207,0.0060425281524658205,0.0008455212353179787,1000,1000,elasticnet,saga,0.01,0.85,0.8,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8339734382480902,0.8302811257519933,0.8462749103643793,0.8529506795630785,0.8491112051358396,0.8425182718126762,0.008822427770624539,37
3516,0.36240625381469727,0.014398343679817868,0.005230712890625,0.0008252666914857795,10,100,elasticnet,saga,0.01,0.85,0.95,"{'logistic__C': 10, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8339734382480901,0.8302707175419971,0.8463374468439924,0.8529350454431752,0.8490641927715877,0.8425161681697684,0.008819989751948074,38
3906,0.33017792701721194,0.015177305122820851,0.005599451065063476,0.000490039341649627,100,10000,elasticnet,saga,0.01,0.85,0.9,"{'logistic__C': 100, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8340150710880743,0.8301145943920563,0.8463166013507879,0.8530027932960894,0.8491268759239236,0.8425151872101863,0.008878983442480852,39
1566,0.3848315715789795,0.0153649220299325,0.005506181716918945,0.00043109680548588487,1000,10000,l2,sag,0.01,0.85,,"{'logistic__C': 1000, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'sag', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8340462957180623,0.8301718395470348,0.8464416743100142,0.8529715250562828,0.8489440500629443,0.8425150769388677,0.008833605540824149,40
3696,0.38553948402404786,0.01020835167873027,0.006510734558105469,0.0006313588138309013,100,100,elasticnet,saga,0.01,0.85,0.1,"{'logistic__C': 100, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8340098669830762,0.830260309332001,0.8463270240973901,0.8527005336446261,0.8492679130166788,0.8425131294147544,0.008790826708156466,41
4051,0.38858909606933595,0.023636674180920223,0.005915498733520508,0.0008662928700916596,1000,100,elasticnet,saga,0.001,0.85,0.05,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8340723162430524,0.8304008201669476,0.8462801217376803,0.8527422246310348,0.8490694163676156,0.8425129798292662,0.008715100468900797,42
3936,0.3350809574127197,0.029419302019095064,0.00600123405456543,0.0010959320411831105,100,1000,elasticnet,saga,0.01,0.85,0.95,"{'logistic__C': 100, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8340723162430526,0.8303175544869794,0.8463791378304011,0.8528099724839491,0.8489753916391122,0.8425108745366989,0.008748841988674944,43
3201,0.34115967750549314,0.013559428487709657,0.0055999755859375,0.0010210490920385712,10,100,elasticnet,saga,0.01,0.85,0,"{'logistic__C': 10, 'logistic__l1_ratio': 0, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8340775203480506,0.8305465351068924,0.8461602601517552,0.8529298340698741,0.8488291309503287,0.8425086561253803,0.008672484689934807,44
3691,0.3614537239074707,0.024325407649814022,0.006111621856689453,0.0005883772703660982,100,100,elasticnet,saga,0.001,0.85,0.1,"{'logistic__C': 100, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8340723162430524,0.8303175544869794,0.8462749103643791,0.8527891269907445,0.8490746399636439,0.84250570960976,0.008749624475700898,45
3646,0.38251652717590334,0.012890260407632153,0.006205892562866211,0.0010332843327568453,100,100,elasticnet,saga,0.001,0.85,0.05,"{'logistic__C': 100, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8340619080330565,0.8303747996419575,0.8462696989910781,0.8527682814975402,0.8490432983874758,0.8425035973102215,0.008725649594679738,46
4176,0.3613409996032715,0.021884896521131993,0.0063212871551513675,0.000434069126401156,1000,10000,elasticnet,saga,0.01,0.85,0.2,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8340046628780784,0.830244697017007,0.8464156174435087,0.8526744767781206,0.8491738882881754,0.842502668480978,0.008783575478944467,47
1246,0.3723128318786621,0.0032372320725179873,0.0060081005096435545,0.0011449001510777184,10,1000,l2,sag,0.001,0.85,,"{'logistic__C': 10, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'sag', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8340358875080663,0.8303591873269636,0.8462436421245726,0.8527891269907446,0.8490694163676158,0.8424994520635926,0.008741610299439569,48
1291,0.38338537216186525,0.029745201344811602,0.005504179000854492,0.0006378870686707891,10,10000,l2,sag,0.001,0.85,,"{'logistic__C': 10, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'sag', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8340410916130643,0.8303383709069715,0.8463009672308847,0.8527682814975402,0.8490485219835039,0.8424994466463929,0.008743299705893513,49
4351,0.3796414852142334,0.017069937624018174,0.006451225280761719,0.0009250222349039577,1000,10000,elasticnet,saga,0.001,0.85,0.95,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8340931326630446,0.8303071462769833,0.8462905444842825,0.8527630701242391,0.8490432983874759,0.8424994383872051,0.008739046726101467,50
4207,0.3585768699645996,0.02312024862211457,0.005906820297241211,0.0004912183989628017,1000,1000,elasticnet,saga,0.01,0.9,0.5,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.9}",0.8347176252628072,0.8301510231270426,0.8445343116818144,0.8533467439339614,0.849743260255225,0.84249859285217,0.008801337098091673,51
3582,0.3605538845062256,0.02252206194421452,0.005509805679321289,0.0011446596547043848,10,1000,elasticnet,saga,0.1,0.9,1,"{'logistic__C': 10, 'logistic__l1_ratio': 1, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.9}",0.8348529319927558,0.8291570390724203,0.8441121904444259,0.8544932460602019,0.8498738501559242,0.8424978515451456,0.009352251146699549,52
546,0.49608535766601564,0.014865898882862041,0.007640314102172851,0.0009746933559126429,1000,100,l2,liblinear,0.01,0.85,,"{'logistic__C': 1000, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8340358875080663,0.8303175544869793,0.8462749103643793,0.8527787042441424,0.8490798635596718,0.8424973840326478,0.008754992386049746,53
576,0.45360898971557617,0.011586676843318662,0.007982110977172852,0.0017550024845665497,1000,1000,l2,liblinear,0.01,0.85,,"{'logistic__C': 1000, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8340358875080663,0.8303175544869793,0.8462749103643793,0.8527787042441424,0.8490798635596718,0.8424973840326478,0.008754992386049746,53
606,0.44794750213623047,0.019799561672024443,0.008209609985351562,0.0010790677033783976,1000,10000,l2,liblinear,0.01,0.85,,"{'logistic__C': 1000, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8340358875080663,0.8303175544869793,0.8462749103643793,0.8527787042441424,0.8490798635596718,0.8424973840326478,0.008754992386049746,53
4186,0.36493616104125975,0.02440802715411129,0.006006002426147461,0.001053343114897676,1000,100,elasticnet,saga,0.001,0.85,0.5,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8340358875080662,0.8303383709069714,0.8462592762444759,0.8527839156174436,0.8490694163676158,0.8424973733289146,0.008747510476650877,56
3981,0.35275821685791015,0.03196091494705202,0.005400848388671875,0.001198032861980237,100,1000,elasticnet,saga,0.01,0.85,1,"{'logistic__C': 100, 'logistic__l1_ratio': 1, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8339318054081059,0.8303019421719852,0.8463009672308845,0.8527891269907446,0.8491582175000915,0.8424964118603624,0.008796042921301366,57
4371,0.3597991466522217,0.021504353614616823,0.005581808090209961,0.0009655962979346295,1000,100,elasticnet,saga,0.01,0.85,1,"{'logistic__C': 1000, 'logistic__l1_ratio': 1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8341139490830367,0.8302186764920167,0.8462957558575834,0.8528151838572501,0.849038074791448,0.842496328016267,0.00877170328032292,58
3826,0.39147343635559084,0.03915392696181043,0.005999612808227539,0.000894637276084922,100,100,elasticnet,saga,0.001,0.85,0.8,"{'logistic__C': 100, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8340827244530485,0.8303175544869794,0.8462801217376803,0.8527474360043359,0.849053745579532,0.8424963164523153,0.008735139204434946,59
