,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
27,4.726127576828003,0.0804741405835034,0.009505605697631836,0.0015509167428521423,mle,0.01,6,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.836760236474531,0.839778617373384,0.833335070457767,0.8422829984157425,0.8511536311827788,0.8406621107808407,0.006039701659328334,27
12,8.914328002929688,0.07030161008506317,0.008310365676879882,0.004303175815157771,mle,0.001,6,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.8336976206831949,0.8364427860696516,0.8358495580755441,0.844594242474777,0.8513730222159539,0.8403914459038242,0.006622484019323281,28
10,4.95939302444458,0.03168143123907345,0.008004474639892577,0.004002241028324529,mle,0.001,6,100,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",0.831860571618893,0.8367836549470223,0.8349896814808639,0.8434425289752355,0.8514304817722617,0.8397013837588553,0.006982256405033352,29
8,2.5605396270751952,0.02502040496355309,0.008000326156616212,0.004000163167477582,mle,0.001,6,50,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",0.8293261724848562,0.8374731988592602,0.832008775952639,0.84346337446844,0.8504719519011279,0.8385486947332648,0.007685054118806391,30
5,5.308937644958496,0.09987666203471779,0.010002326965332032,3.308439018001872e-06,mle,0.001,4,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.8307833218843024,0.8332969045983472,0.8326601976152757,0.8432653422829984,0.8516237548252968,0.8383259042412441,0.007943708150670827,31
37,4.698439502716065,0.22926773396804548,0.009406375885009765,0.005430623015546229,mle,0.1,4,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.8389407564687026,0.8289124461375132,0.8380044609355459,0.8451258025514883,0.840398246961173,0.8382763426108847,0.005284231299509317,32
42,4.8934999942779545,0.0980342690610608,0.007910823822021485,0.0003734525973717024,mle,0.1,6,100,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",0.8373691167592997,0.831863173671392,0.8342626949053616,0.8425774410072542,0.8426261106671054,0.8377397074020825,0.004336846903404553,33
15,24.17792682647705,0.5941649654820768,0.010004186630249023,8.313392952803614e-06,mle,0.001,6,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.8304346468494349,0.8359275796748473,0.8280741891103144,0.8435389393813058,0.8488343545463568,0.837361941912452,0.007824048995311656,34
25,2.635997486114502,0.05375338610593931,0.007999944686889648,0.00399997236440598,mle,0.01,6,50,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",0.8302603093320011,0.8352458419201065,0.8278188318185608,0.842934420078379,0.8488134601622449,0.8370145726622585,0.007843066631167026,35
43,4.441529369354248,0.03324620946452021,0.00972123146057129,0.0013295389983193821,mle,0.1,6,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.8384333562313953,0.8293626012198423,0.8313026348703411,0.8427937129992495,0.8428585606903505,0.8369501732022357,0.0056695990998518325,36
3,2.742421531677246,0.0809259191269861,0.011702775955200195,0.0041898331821753655,mle,0.001,4,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.8320687358188139,0.8323523595412061,0.8273862878345701,0.8398388643375303,0.8513442924378,0.8365981079939842,0.008382740365824651,37
36,4.599642992019653,0.05238068834614222,0.012210607528686523,0.0027054955084843822,mle,0.1,4,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.8371531464018818,0.8250483981764816,0.8370533853080964,0.841827003251897,0.839233385046934,0.8360630636370582,0.005775219656084739,38
1,1.4592815399169923,0.07933539374820504,0.0072041511535644535,0.003423508628631741,mle,0.001,4,50,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",0.830439850954433,0.8319412352463623,0.8286891311598432,0.8321885683315267,0.8465516430821306,0.8339620857548592,0.006417730793288903,39
45,8.429098272323609,0.15237244604410016,0.008713722229003906,0.0005119185687448144,mle,0.1,6,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.8348165032577699,0.8241090572243386,0.8280533436171099,0.8373217710331026,0.8390192176097868,0.8326639785484214,0.005677360131485224,40
13,9.014557647705079,0.1190745829019645,0.010504674911499024,0.001009368964063335,mle,0.001,6,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.8217828222902226,0.8329534336684777,0.8175420036688069,0.8395782956724757,0.8475101729532644,0.8318733456506495,0.011065705921853712,41
